datetime,No.,Connection.,P1_Air_FillingTime,P1_Air_HoldingTime,P1_Air_ReleaseTime,P1_BitCountTimes,P1_CountTimes,P1_Oil_End_Time,P1_Oil_Start_Time,P1_PressureHoseOffset,P1_PressureITVOffset,P1_PressureSetting,P1_Start_Heat,P1_Start_Oil,P1_Start_Pressure,P1_Temp1Offset,P1_Temp2Offset,P1_Temp3Offset,P1_TempLimitHIGH,P1_TempLimitLOW,P1_TemperatureSetting,P2_Air_FillingTime,P2_Air_HoldingTime,P2_Air_ReleaseTime,P2_BitCountTimes,P2_CountTimes,P2_Oil_End_Time,P2_Oil_Start_Time,P2_PressureHoseOffset,P2_PressureITVOffset,P2_PressureSetting,P2_Start_Heat,P2_Start_Oil,P2_Start_Pressure,P2_Temp1Offset,P2_Temp2Offset,P2_Temp3Offset,P2_TempLimitHIGH,P2_TempLimitLOW,P2_TemperatureSetting,P3_Air_FillingTime,P3_Air_HoldingTime,P3_Air_ReleaseTime,P3_BitCountTimes,P3_CountTimes,P3_Oil_End_Time,P3_Oil_Start_Time,P3_PressureHoseOffset,P3_PressureITVOffset,P3_PressureSetting,P3_Start_Heat,P3_Start_Oil,P3_Start_Pressure,P3_Temp1Offset,P3_Temp2Offset,P3_Temp3Offset,P3_TempLimitHIGH,P3_TempLimitLOW,P3_TemperatureSetting,START,STOP,T0_Start_Heat,T0_Stop_Heat,T0_TempLimitHIGH,T0_TempLimitLOW,T0_TempOffset,T0_TemperatureSetting,Bit_Alarm,P1_Current_Air_FillingTime,P1_Current_Air_HoldingTime,P1_Current_Air_ReleaseTime,P1_Current_Oil_End_Time,P1_Current_Oil_Start_Time,P1_Current_PressureHose,P1_Current_PressureITV,P1_Current_Temp1,P1_Current_Temp2,P1_Current_Temp3,P1_Number_Test_Times,P2_Current_Air_FillingTime,P2_Current_Air_HoldingTime,P2_Current_Air_ReleaseTime,P2_Current_Oil_End_Time,P2_Current_Oil_Start_Time,P2_Current_PressureHose,P2_Current_PressureITV,P2_Current_Temp1,P2_Current_Temp2,P2_Current_Temp3,P2_Number_Test_Times,P3_Current_Air_FillingTime,P3_Current_Air_HoldingTime,P3_Current_Air_ReleaseTime,P3_Current_Oil_End_Time,P3_Current_Oil_Start_Time,P3_Current_PressureHose,P3_Current_PressureITV,P3_Current_Temp1,P3_Current_Temp2,P3_Current_Temp3,P3_Number_Test_Times,T0_Current_Temp,Alarm_Info
17/08/26 9:35,5320,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009042245,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.0177228,0.001302083,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.20000076,
17/08/26 9:35,5321,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.011574075,0.008789063,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.0177228,0.001302083,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.20000076,
17/08/26 9:35,5322,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009042245,0.008789063,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018084491,0.001627604,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5323,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010489004,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.0177228,0.001302083,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5324,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018446181,0.001302083,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5325,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.011212384,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.017361112,0.000976563,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5326,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.008318866,0.008789063,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018446181,0.001302083,44.70000076,59.5,42.09999847,0,0,0,0,0,0,0,0.001302083,0,0,0,0,38.09999847,
17/08/26 9:35,5327,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.011212384,0.008463542,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.016999422,0.001302083,44.70000076,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5328,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008463542,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.01916956,0.000976563,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5329,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010127314,0.008789063,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.016999422,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5330,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008463542,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.018084491,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5331,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008789063,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.016999422,0.001627604,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000976563,0,0,0,0,38.09999847,
17/08/26 9:35,5332,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009042245,0.008138021,40.20000076,41.40000153,40.20000076,163639,0,0,0,0,0,0.018807871,0.000976563,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,-0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5333,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008789063,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.016999422,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5334,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018084491,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5335,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010489004,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018084491,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5336,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008789063,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.018446181,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5337,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008463542,40.20000076,41.40000153,40.29999924,163639,0,0,0,0,0,0.016999422,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5338,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008789063,40.20000076,41.29999924,40.29999924,163639,0,0,0,0,0,0.018807871,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.001302083,0,0,0,0,38.09999847,
17/08/26 9:35,5339,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009765625,0.008463542,40.20000076,41.29999924,40.29999924,163639,0,0,0,0,0,0.017361112,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5340,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008789063,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.001627604,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5341,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010489004,0.008463542,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.000976563,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5342,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009042245,0.008789063,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.01953125,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5343,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008789063,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.016637731,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5344,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009765625,0.008138021,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.000976563,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,-0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5345,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009765625,0.008789063,40.20000076,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000976563,0,0,0,0,38.09999847,
17/08/26 9:35,5346,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010489004,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.0177228,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5347,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010127314,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.001302083,44.59999847,59.40000153,42.09999847,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5348,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009403936,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.018807871,0.001302083,44.5,59.40000153,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5349,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010127314,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.016637731,0.000976563,44.5,59.29999924,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5350,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008789063,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.001627604,44.5,59.29999924,42.09999847,0,0,0,0,0,0,0,0.001302083,0,0,0,0,38.09999847,
17/08/26 9:35,5351,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009042245,0.008138021,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.001302083,44.5,59.29999924,42.09999847,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5352,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010850695,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.001302083,44.5,59.29999924,42,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5353,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010127314,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.000976563,44.5,59.29999924,42,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5354,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010127314,0.008789063,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.001302083,44.5,59.29999924,42,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
17/08/26 9:35,5355,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009765625,0.008463542,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.017361112,0.001302083,44.5,59.29999924,42,0,0,0,0,0,0,0,0.000325521,0,0,0,0,38.09999847,
17/08/26 9:35,5356,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.010489004,0.008138021,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.0177228,0.000976563,44.5,59.29999924,42,0,0,0,0,0,0,0,0,0,0,0,0,38.09999847,
17/08/26 9:35,5357,TRUE,1000,0,1000,FALSE,10,0,0,0,0,2,FALSE,FALSE,FALSE,0,0,0,240,180,185,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,240,180,0,1000,1000,1000,TRUE,9999999,2000,1000,0,0,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,240,180,0,185,FALSE,0,0,0,0,0,-0.009765625,0.008789063,40.09999847,41.29999924,40.20000076,163639,0,0,0,0,0,0.018084491,0.001302083,44.5,59.29999924,42,0,0,0,0,0,0,0,0.000651042,0,0,0,0,38.09999847,
